2023.05.02,14:00,1.09563,1.09759,1.09562,1.09672,3899
2023.05.02,15:00,1.09673,1.09702,1.09538,1.09549,4222
2023.05.02,16:00,1.09547,1.09588,1.09416,1.09427,5751
2023.05.02,17:00,1.09426,1.09924,1.09424,1.09793,12041
2023.05.02,18:00,1.09792,1.09970,1.09773,1.09960,6626
2023.05.02,19:00,1.09960,1.10026,1.09935,1.09993,3606
2023.05.02,20:00,1.09997,1.10031,1.09942,1.09971,2322
2023.05.02,21:00,1.09972,1.10012,1.09968,1.10005,1902
2023.05.02,22:00,1.10007,1.10075,1.09998,1.10054,1762
2023.05.02,23:00,1.10053,1.10059,1.09977,1.09983,1117
2023.05.03,00:00,1.09983,1.10018,1.09974,1.10001,736
2023.05.03,01:00,1.10012,1.10059,1.09999,1.10058,1041
2023.05.03,02:00,1.10057,1.10132,1.10043,1.10103,919
2023.05.03,03:00,1.10104,1.10199,1.10043,1.10168,1697
2023.05.03,04:00,1.10168,1.10237,1.10124,1.10224,1622
2023.05.03,05:00,1.10225,1.10254,1.10192,1.10250,1423
2023.05.03,06:00,1.10250,1.10294,1.10247,1.10290,1083
2023.05.03,07:00,1.10290,1.10291,1.10209,1.10213,1056
2023.05.03,08:00,1.10215,1.10260,1.10179,1.10190,1463
2023.05.03,09:00,1.10191,1.10313,1.10138,1.10301,2669
2023.05.03,10:00,1.10294,1.10408,1.10254,1.10338,4757
2023.05.03,11:00,1.10339,1.10464,1.10339,1.10384,3953
2023.05.03,12:00,1.10385,1.10464,1.10361,1.10398,3144
2023.05.03,13:00,1.10400,1.10401,1.10291,1.10325,3013
2023.05.03,14:00,1.10331,1.10432,1.10315,1.10390,3200
2023.05.03,15:00,1.10392,1.10431,1.10199,1.10380,6274
2023.05.03,16:00,1.10382,1.10430,1.10284,1.10308,5568
2023.05.03,17:00,1.10306,1.10589,1.10306,1.10522,7389
2023.05.03,18:00,1.10521,1.10580,1.10473,1.10475,4392
2023.05.03,19:00,1.10474,1.10523,1.10439,1.10464,2950
2023.05.03,20:00,1.10464,1.10527,1.10413,1.10475,2813
2023.05.03,21:00,1.10458,1.10912,1.10364,1.10594,18907
2023.05.03,22:00,1.10596,1.10631,1.10397,1.10533,12081
2023.05.03,23:00,1.10533,1.10618,1.10505,1.10576,3127
2023.05.04,00:00,1.10545,1.10645,1.10541,1.10572,588
2023.05.04,01:00,1.10579,1.10775,1.10579,1.10668,4118
2023.05.04,02:00,1.10669,1.10722,1.10637,1.10690,1906
2023.05.04,03:00,1.10691,1.10870,1.10682,1.10754,2702
2023.05.04,04:00,1.10753,1.10835,1.10708,1.10810,2820
2023.05.04,05:00,1.10809,1.10873,1.10798,1.10836,2365
2023.05.04,06:00,1.10836,1.10853,1.10797,1.10809,1328
2023.05.04,07:00,1.10808,1.10869,1.10791,1.10809,1221
2023.05.04,08:00,1.10808,1.10874,1.10794,1.10836,1819
2023.05.04,09:00,1.10833,1.10911,1.10722,1.10750,4441
2023.05.04,10:00,1.10749,1.10763,1.10515,1.10573,6437
2023.05.04,11:00,1.10572,1.10575,1.10363,1.10392,4915
2023.05.04,12:00,1.10392,1.10556,1.10360,1.10542,4016
2023.05.04,13:00,1.10541,1.10628,1.10485,1.10602,3816
2023.05.04,14:00,1.10600,1.10761,1.10597,1.10743,4378
2023.05.04,15:00,1.10742,1.10825,1.10007,1.10082,13803
2023.05.04,16:00,1.10079,1.10546,1.10022,1.10234,13607
2023.05.04,17:00,1.10234,1.10376,1.09853,1.09999,12725
2023.05.04,18:00,1.10000,1.10129,1.09949,1.10079,8088
2023.05.04,19:00,1.10076,1.10300,1.10076,1.10242,5322
2023.05.04,20:00,1.10242,1.10310,1.10201,1.10211,3548
2023.05.04,21:00,1.10212,1.10220,1.10108,1.10152,2809
2023.05.04,22:00,1.10152,1.10195,1.10130,1.10141,2431
2023.05.04,23:00,1.10140,1.10144,1.10094,1.10098,1933
2023.05.05,00:00,1.10098,1.10135,1.10076,1.10108,310
2023.05.05,01:00,1.10110,1.10208,1.10090,1.10207,1148
2023.05.05,02:00,1.10207,1.10240,1.10188,1.10226,963
2023.05.05,03:00,1.10225,1.10291,1.10185,1.10250,1072
2023.05.05,04:00,1.10254,1.10365,1.10249,1.10351,1900
2023.05.05,05:00,1.10350,1.10366,1.10270,1.10308,1591
2023.05.05,06:00,1.10308,1.10441,1.10307,1.10437,1771
2023.05.05,07:00,1.10436,1.10443,1.10400,1.10412,1052
2023.05.05,08:00,1.10412,1.10458,1.10374,1.10389,2144
2023.05.05,09:00,1.10391,1.10463,1.10295,1.10446,3607
2023.05.05,10:00,1.10445,1.10474,1.10252,1.10265,4862
2023.05.05,11:00,1.10265,1.10312,1.10235,1.10277,4105
2023.05.05,12:00,1.10277,1.10315,1.10215,1.10268,3233
2023.05.05,13:00,1.10272,1.10305,1.10208,1.10243,2432
2023.05.05,14:00,1.10243,1.10252,1.10080,1.10087,3183
2023.05.05,15:00,1.10086,1.10180,1.09661,1.09757,10787
2023.05.05,16:00,1.09756,1.09955,1.09755,1.09907,8926
2023.05.05,17:00,1.09907,1.10072,1.09849,1.10064,7030
2023.05.05,18:00,1.10064,1.10262,1.10044,1.10249,5238
2023.05.05,19:00,1.10249,1.10359,1.10205,1.10316,3547
2023.05.05,20:00,1.10315,1.10340,1.10091,1.10110,3302
2023.05.05,21:00,1.10109,1.10263,1.10101,1.10258,2529
2023.05.05,22:00,1.10258,1.10258,1.10160,1.10184,2619
2023.05.05,23:00,1.10183,1.10192,1.10161,1.10167,1590
2023.05.08,00:00,1.10187,1.10197,1.10125,1.10179,44
